bad rothenfelde,52.116670,8.166670
sankt leon-rot,49.265930,8.618030
wiggensbach,47.747810,10.229870
triesdorf,49.203070,10.650630
wahlstedt,53.951610,10.206260
leichlingen,51.106280,7.018730
idstein,50.217730,8.266790
rust,48.266670,7.733330
bergkamen,51.616330,7.644510
braunfels,50.515450,8.389180
wentorf bei hamburg,53.500000,10.250000
manching,48.716560,11.493930
eltville,50.028580,8.117540
werdohl,51.260110,7.766080
recke,52.368850,7.721160
buchholz in der nordheide,53.326410,9.868120
herrsching,47.998880,11.176790
laichingen,48.489390,9.686120
bad wildbad,48.750710,8.550400
barmstedt,53.792090,9.767390
ettenheim,48.256960,7.812470
hallstadt,49.929010,10.875390
wasserburg am inn,48.052500,12.223410
mohnesee,51.500000,8.133330
dinslaken,51.562270,6.743400
eberhardzell,48.000000,9.816670
botzingen,48.076420,7.724850
straelen,51.441900,6.266390
gablingen,48.450000,10.816670
grenzach-wyhlen,47.550000,7.683330
walsrode,52.861470,9.592600
jork,53.531980,9.680760
haslach im kinzigtal,48.277730,8.089410
gransee,53.007040,13.157500
apen,53.216670,7.800000
giengen,48.622190,10.243120
fahrenzhausen,48.353170,11.555210
lampertheim,49.597860,8.472500
rodental,50.295160,11.041220
diepholz,52.607830,8.370050
altena,51.294720,7.673370
meckenbeuren,47.700000,9.566670
wietze,52.650000,9.833330
schwaigern,49.144940,9.055250
oettingen in bayern,48.952740,10.604650
simmerath,50.600000,6.300000
kalefeld,51.800000,10.033330
andernach,50.431090,7.404250
burgthann,49.352020,11.311540
ginsheim-gustavsburg,49.971100,8.345320
leutkirch im allgau,47.826720,10.020500
altmannstein,48.899200,11.652030
alsbach-hahnlein,49.738610,8.595830
freital,51.001660,13.648800
wachtberg,50.633330,7.100000
lenggries,47.683330,11.566670
fritzlar,51.131810,9.275570
hildesheim,52.150770,9.951120
plochingen,48.710670,9.419490
celle,52.622640,10.080470
grossbeeren,52.358620,13.309940
erlangen,49.590990,11.007830
zittau,50.897720,14.807640
neunburg vorm wald,49.347820,12.386210
hoyerswerda,51.437870,14.235490
olbernhau,50.658700,13.342500
eggolsheim,49.769610,11.057010
pasewalk,53.506270,13.989970
neubiberg,48.077100,11.658120
vellmar,51.358060,9.479740
meinerzhagen,51.107400,7.648380
kitzingen,49.739730,10.150720
schiffweiler,49.366670,7.133330
sankt augustin,50.775380,7.197000
hilden,51.168180,6.930930
kolbermoor,47.849650,12.066960
lahnstein,50.300000,7.616670
bonn,50.734380,7.095490
gardelegen,52.525200,11.395230
ribnitz-damgarten,54.242200,12.456660
neckartailfingen,48.611720,9.263710
furtwangen,48.051560,8.207150
hohenkirchen-siegertsbrunn,48.019320,11.719060
kamenz,51.267980,14.093740
maintal,50.150000,8.833330
unna,51.537950,7.689690
beverstedt,53.434130,8.819150
aerzen,52.049530,9.258560
dortmund,51.514940,7.466000
hildburghausen,50.425530,10.731840
sankt blasien,47.762520,8.127140
oschatz,51.300010,13.109840
haren,52.792620,7.241420
aidlingen,48.678490,8.895240
alsfeld,50.751850,9.270820
regenstauf,49.120140,12.130270
gudensberg,51.177060,9.367480
breisach,48.032790,7.582940
sassnitz,54.515700,13.644510
edenkoben,49.283930,8.127140
stuttgart,48.782320,9.177020
owen,48.587420,9.449780
sailauf,50.024610,9.259320
sondershausen,51.369730,10.870110
hurth,48.927510,10.910830
beeskow,52.172910,14.245970
espelkamp,52.382510,8.621270
bochum,51.481650,7.216480
erftstadt,50.814810,6.793870
erding,48.306030,11.906860
bad oeynhausen,52.206990,8.803650
titisee-neustadt,47.921040,8.190630
schulp,51.143490,11.752540
goch,51.678730,6.158950
