79484
Matches	Search_type	jot_city	geo_name_city	lat	lon	dist_from_first	geonameid
(29)	EQ:	asbach	asbach	49.236210	11.010700	146.385227km	2955323
(29)	EQ:	asbach	asbach	49.227040	10.094930	212.780924km	2955324
(29)	EQ:	asbach	asbach	49.141490	10.186940	205.724550km	2955325
(29)	EQ:	asbach	asbach	48.784440	11.984850	81.469730km	2955326
(29)	EQ:	asbach	asbach	48.739390	12.316520	62.899568km	2955327
(29)	EQ:	asbach	asbach	48.680280	10.820830	166.081049km	2955328
(29)	EQ:	asbach	asbach	48.652930	10.219130	209.661717km	2955329
(29)	EQ:	asbach	asbach	48.522570	10.730120	178.058492km	2955330
(29)	EQ:	asbach	asbach	48.469760	12.994980	67.702301km	2955331
(29)	EQ:	asbach	asbach	48.422940	11.259830	147.476526km	2955332
(29)	EQ:	asbach	asbach	48.396390	13.179680	76.960729km	2955333
(29)	EQ:	asbach	asbach	48.391710	11.460430	136.789739km	2955334
(29)	EQ:	asbach	asbach	48.383790	12.202640	97.145464km	2955335
(29)	EQ:	asbach	asbach	48.306770	11.065790	166.456521km	2955336
(29)	EQ:	asbach	asbach	48.187030	12.390860	108.928268km	2955337
(1)	EQ:	erkrath	erkrath	51.222350	6.908310	0.000000km	2929600
(2)	EQ:	nordhorn	nordhorn	51.927320	8.384400	0.000000km	2861933
(2)	EQ:	nordhorn	nordhorn	52.430810	7.068330	106.030380km	2861934
(2)	EQ:	neu wulmstorf	neu wulmstorf	53.466670	9.800000	0.000000km	2863795
(2)	EQ:	neu wulmstorf	neu wulmstorf	52.922090	9.069550	77.822637km	2863796
(2)	EQ:	emden	emden	53.367450	7.207780	0.000000km	2930596
(2)	EQ:	emden	emden	52.239990	11.280900	301.934986km	2930597
(0)	No match: sprockhovel
(1)	EQ:	wertingen	wertingen	48.563140	10.681490	0.000000km	2810702
(1)	EQ:	stadtallendorf	stadtallendorf	50.822610	9.012940	0.000000km	2829804
(3)	EQ:	geisingen	geisingen	48.940430	9.185170	0.000000km	2921680
(3)	EQ:	geisingen	geisingen	48.234270	9.402000	80.138870km	2921681
(3)	EQ:	geisingen	geisingen	47.925040	8.650020	119.652380km	2921682
(1)	EQ:	crailsheim	crailsheim	49.134440	10.071930	0.000000km	2939797
(1)	EQ:	prenzlau	prenzlau	53.316250	13.862610	0.000000km	2852218
(1)	EQ:	welzheim	welzheim	48.876750	9.634340	0.000000km	2811354
(3)	EQ:	menden	menden	51.405310	6.900520	0.000000km	2871982
(3)	EQ:	menden	menden	51.443370	7.778250	61.197192km	2871983
(3)	EQ:	menden	menden	50.789770	7.162870	70.901928km	2871984
(0)	No match: karlsbad
(2)	EQ:	naumburg	naumburg	51.248160	9.165690	0.000000km	2866905
(2)	EQ:	naumburg	naumburg	51.149870	11.809790	185.127663km	2866906
(0)	No match: burstadt
(1)	EQ:	schleswig	schleswig	54.521560	9.558600	0.000000km	2838634
(1)	EQ:	illertissen	illertissen	48.223360	10.103470	0.000000km	2896546
(1)	EQ:	viersen	viersen	51.254350	6.394410	0.000000km	2817311
(1)	EQ:	neckarsulm	neckarsulm	49.189120	9.225270	0.000000km	2866758
(1)	EQ:	hohenstein-ernstthal	hohenstein-ernstthal	50.800640	12.712870	0.000000km	2901420
(0)	No match: eisenhuttenstadt
(1)	EQ:	ratingen	ratingen	51.297240	6.849290	0.000000km	2850174
(0)	No match: wittlich-land
(1)	EQ:	hutschenhausen	hutschenhausen	49.416670	7.483330	0.000000km	2897063
(1)	EQ:	backnang	backnang	48.947430	9.437180	0.000000km	2953568
(1)	EQ:	schkeuditz	schkeuditz	51.396780	12.221410	0.000000km	2839050
(2)	EQ:	neusass	neusass	49.621980	9.348270	0.000000km	2864251
(2)	EQ:	neusass	neusass	48.392490	10.833330	174.635060km	2864252
(1)	EQ:	kempten	kempten	49.967290	7.937020	0.000000km	2891620
(1)	EQ:	verden	verden	52.923430	9.234910	0.000000km	2817599
(1)	EQ:	saarlouis	saarlouis	49.313660	6.751540	0.000000km	2842632
(1)	EQ:	pinneberg	pinneberg	53.667320	9.789360	0.000000km	2853658
(7)	EQ:	holm	holm	54.833330	8.866670	0.000000km	2900337
(7)	EQ:	holm	holm	54.500520	9.327900	47.520078km	2900338
(7)	EQ:	holm	holm	54.485710	9.715560	67.070609km	2900339
(7)	EQ:	holm	holm	53.901970	11.016570	173.981330km	2900340
(7)	EQ:	holm	holm	53.616670	9.666670	145.126821km	2900341
(7)	EQ:	holm	holm	53.265440	9.883060	186.776550km	2900342
(7)	EQ:	holm	holm	54.420530	10.368600	107.334807km	2900347
(1)	EQ:	bernburg	bernburg	51.794640	11.740100	0.000000km	2950073
(1)	EQ:	delmenhorst	delmenhorst	53.051100	8.630910	0.000000km	2938323
(4)	EQ:	grassau	grassau	52.670850	11.684400	0.000000km	2917975
(4)	EQ:	grassau	grassau	51.777440	13.220000	144.540862km	2917976
(4)	EQ:	grassau	grassau	47.839810	11.877040	537.550279km	2917977
(4)	EQ:	grassau	grassau	47.780990	12.453590	546.668809km	2917978
(2)	EQ:	simmern	simmern	50.389140	7.673960	0.000000km	2832012
(2)	EQ:	simmern	simmern	49.981980	7.523510	46.546650km	2832013
(3)	EQ:	siegsdorf	siegsdorf	48.500590	12.639210	0.000000km	2832422
(3)	EQ:	siegsdorf	siegsdorf	47.930720	12.298050	68.249880km	2832423
(3)	EQ:	siegsdorf	siegsdorf	47.822780	12.642770	75.368508km	2832424
(1)	EQ:	syke	syke	52.913450	8.822090	0.000000km	2824461
(0)	No match: erbach im odenwald
(6)	EQ:	langenhagen	langenhagen	54.213220	10.774250	0.000000km	2881060
(6)	EQ:	langenhagen	langenhagen	53.578190	12.029090	108.628583km	2881061
(6)	EQ:	langenhagen	langenhagen	52.447580	9.737410	208.284561km	2881062
(6)	EQ:	langenhagen	langenhagen	52.232140	8.716630	259.775540km	2881063
(6)	EQ:	langenhagen	langenhagen	51.679100	8.537490	319.549430km	2881064
(6)	EQ:	langenhagen	langenhagen	51.540010	10.321800	299.039088km	2881065
(1)	EQ:	schwelm	schwelm	51.286350	7.293880	0.000000km	2834372
(0)	No match: neu-isenburg
(1)	EQ:	haiger	haiger	50.741620	8.207780	0.000000km	2911964
(5)	EQ:	friedberg	friedberg	53.595120	13.608740	0.000000km	2924800
(5)	EQ:	friedberg	friedberg	53.522760	14.021130	28.489753km	2924801
(5)	EQ:	friedberg	friedberg	50.337390	8.755910	492.356897km	2924802
(5)	EQ:	friedberg	friedberg	48.356930	10.984610	611.075785km	2924803
(5)	EQ:	friedberg	friedberg	48.003530	9.415030	688.426124km	2924804
(1)	EQ:	neuwied	neuwied	50.433600	7.470570	0.000000km	2863840
(1)	EQ:	fehmarn	fehmarn	54.437800	11.193520	0.000000km	8051091
(0)	No match: lobau
(1)	EQ:	neubrandenburg	neubrandenburg	53.564140	13.275320	0.000000km	2866135
(1)	EQ:	baesweiler	baesweiler	50.909640	6.188740	0.000000km	2953302
(1)	EQ:	heilbad heiligenstadt	heilbad heiligenstadt	51.378190	10.137440	0.000000km	2907545
(1)	EQ:	mulda	mulda	50.807890	13.414770	0.000000km	2867863
(1)	EQ:	plettenberg	plettenberg	51.209490	7.872610	0.000000km	2853209
(3)	EQ:	winsen	winsen	53.833330	10.016670	0.000000km	2807844
(3)	EQ:	winsen	winsen	53.357530	10.212820	54.524529km	2807845
(3)	EQ:	winsen	winsen	52.683010	9.913620	128.204939km	2807846
(1)	EQ:	pulheim	pulheim	50.999650	6.806320	0.000000km	2851746
(1)	EQ:	essenheim	essenheim	49.930560	8.155560	0.000000km	2928793
(2)	EQ:	aichach	aichach	48.457550	11.134130	0.000000km	2958975
(2)	EQ:	aichach	aichach	47.839340	9.578820	134.603715km	2958976
(1)	EQ:	schierling	schierling	48.834220	12.139460	0.000000km	2839393
(1)	EQ:	heidenheim	heidenheim	49.017190	10.743470	0.000000km	2907852
(1)	EQ:	horn-bad meinberg	horn-bad meinberg	51.885500	8.962440	0.000000km	2898894
(4)	EQ:	sonneberg	sonneberg	51.053320	14.693220	0.000000km	2831247
(4)	EQ:	sonneberg	sonneberg	51.025120	14.512920	13.029297km	2831248
(4)	EQ:	sonneberg	sonneberg	50.500000	12.800000	147.034478km	2831249
(4)	EQ:	sonneberg	sonneberg	50.359200	11.174630	260.240570km	2831250
(1)	EQ:	bernau bei berlin	bernau bei berlin	52.679820	13.587080	0.000000km	2950096
(2)	EQ:	bonndorf	bonndorf	50.678850	10.363580	0.000000km	2946443
(2)	EQ:	bonndorf	bonndorf	47.829790	9.093150	330.065002km	2946444
(1)	EQ:	loxstedt	loxstedt	53.466670	8.650000	0.000000km	2875645
(1)	EQ:	lohra	lohra	50.733330	8.633330	0.000000km	2876144
(1)	EQ:	oberstaufen	oberstaufen	47.555680	10.022450	0.000000km	2858966
(1)	EQ:	uedem	uedem	51.665200	6.273710	0.000000km	2820465
(1)	EQ:	senftenberg	senftenberg	51.525170	14.001640	0.000000km	2833073
(1)	EQ:	haan	haan	51.193820	7.013300	0.000000km	2913195
(1)	EQ:	leverkusen	leverkusen	51.030300	6.984320	0.000000km	2878234
(1)	EQ:	edelsfeld	edelsfeld	49.576440	11.695890	0.000000km	2933452
(0)	No match: ibbenburen
(1)	EQ:	schwarzenbek	schwarzenbek	53.503030	10.480550	0.000000km	2835013
(1)	EQ:	bad harzburg	bad harzburg	51.882680	10.561570	0.000000km	2953449
(0)	No match: hansestadt salzwedel
(1)	EQ:	bad langensalza	bad langensalza	51.107710	10.646000	0.000000km	2953413
(1)	EQ:	teningen	teningen	48.129520	7.812050	0.000000km	2823504
(3)	EQ:	werl	werl	51.806250	8.022580	0.000000km	2810876
(3)	EQ:	werl	werl	52.076180	8.726060	56.941413km	2810877
(3)	EQ:	werl	werl	51.554930	7.914030	28.952588km	2810878
(1)	EQ:	weil der stadt	weil der stadt	48.749530	8.871760	0.000000km	2812625
(2)	EQ:	kranenburg	kranenburg	53.606510	9.206020	0.000000km	2884778
(2)	EQ:	kranenburg	kranenburg	51.783330	6.016670	296.018055km	2884779
(1)	EQ:	zeitz	zeitz	51.049620	12.136900	0.000000km	2804922
(1)	EQ:	schmallenberg	schmallenberg	51.154730	8.285050	0.000000km	2838053
(1)	IN:	molln	mollnitz	53.190210	11.844930	0.000000km	2869990
(2)	EQ:	heinsberg	heinsberg	51.063580	6.099800	0.000000km	2907201
(2)	EQ:	heinsberg	heinsberg	51.038590	8.150330	143.806550km	2907202
(1)	EQ:	wittmund	wittmund	53.576740	7.778390	0.000000km	2807218
(1)	EQ:	jena	jena	50.928780	11.589900	0.000000km	2895044
(2)	EQ:	egenhofen	egenhofen	48.358870	10.361820	0.000000km	2933211
(2)	EQ:	egenhofen	egenhofen	48.283330	11.166670	60.276404km	2933212
(1)	EQ:	schwetzingen	schwetzingen	49.382170	8.582300	0.000000km	2834240
(1)	EQ:	schwabisch gmund	schwabisch gmund	48.799470	9.798090	0.000000km	2835482
(63)	EQ:	oberndorf	oberndorf	53.750000	9.150000	0.000000km	2859600
(63)	EQ:	oberndorf	oberndorf	50.996040	11.481570	345.097587km	2859601
(63)	EQ:	oberndorf	oberndorf	50.958710	8.295860	315.996640km	2859602
(63)	EQ:	oberndorf	oberndorf	50.900560	8.669900	318.750099km	2859603
(63)	EQ:	oberndorf	oberndorf	50.888130	11.893870	369.281599km	2859604
(63)	EQ:	oberndorf	oberndorf	50.821420	10.975120	348.830167km	2859605
(63)	EQ:	oberndorf	oberndorf	50.748700	8.411800	337.739567km	2859606
(63)	EQ:	oberndorf	oberndorf	50.702270	9.120220	339.131835km	2859607
(63)	EQ:	oberndorf	oberndorf	50.527830	8.412690	362.061316km	2859608
(63)	EQ:	oberndorf	oberndorf	50.188840	9.473390	396.860098km	2859609
(63)	EQ:	oberndorf	oberndorf	50.027310	10.200470	420.459293km	2859610
(63)	EQ:	oberndorf	oberndorf	49.862850	9.505450	433.190969km	2859611
(63)	EQ:	oberndorf	oberndorf	49.778880	10.825220	456.688682km	2859612
(63)	EQ:	oberndorf	oberndorf	49.751620	12.202870	492.184360km	2859613
(63)	EQ:	oberndorf	oberndorf	49.729360	12.264780	496.278294km	2859614
(63)	EQ:	oberndorf	oberndorf	49.716670	7.816670	458.090761km	2859615
(63)	EQ:	oberndorf	oberndorf	49.632210	11.003260	475.692460km	2859616
(63)	EQ:	oberndorf	oberndorf	49.619720	11.324330	483.457466km	2859617
(63)	EQ:	oberndorf	oberndorf	49.508270	12.102640	514.206066km	2859618
(63)	EQ:	oberndorf	oberndorf	49.520220	11.374880	495.110502km	2859619
(63)	EQ:	oberndorf	oberndorf	49.518950	10.471970	479.539948km	2859620
(63)	EQ:	oberndorf	oberndorf	49.445380	10.729460	491.242347km	2859621
(63)	EQ:	oberndorf	oberndorf	49.442780	9.992780	482.755002km	2859622
(63)	EQ:	oberndorf	oberndorf	49.429960	11.428440	505.849024km	2859623
(63)	EQ:	oberndorf	oberndorf	49.407160	9.590300	484.141365km	2859624
(63)	EQ:	oberndorf	oberndorf	49.345070	10.296170	496.475687km	2859625
(63)	EQ:	oberndorf	oberndorf	49.250000	9.983330	503.982895km	2859626
(63)	EQ:	oberndorf	oberndorf	49.176430	11.371190	531.670828km	2859627
(63)	EQ:	oberndorf	oberndorf	49.176010	10.630840	519.158884km	2859628
(63)	EQ:	oberndorf	oberndorf	49.152870	12.762730	569.610253km	2859629
(63)	EQ:	oberndorf	oberndorf	49.075830	10.996280	535.609173km	2859631
(63)	EQ:	oberndorf	oberndorf	49.063180	11.499080	546.375187km	2859632
(63)	EQ:	oberndorf	oberndorf	48.947240	12.019160	570.375579km	2859633
(63)	EQ:	oberndorf	oberndorf	48.893210	9.545510	541.039288km	2859634
(63)	EQ:	oberndorf	oberndorf	48.827040	8.277340	551.058468km	2859635
(63)	EQ:	oberndorf	oberndorf	48.809600	13.558080	629.555297km	2859636
(63)	EQ:	oberndorf	oberndorf	48.758890	12.131110	592.861008km	2859637
(63)	EQ:	oberndorf	oberndorf	48.749890	13.520940	634.204340km	2859638
(63)	EQ:	oberndorf	oberndorf	48.729930	13.641070	640.232151km	2859639
(63)	EQ:	oberndorf	oberndorf	48.707460	12.657040	611.961581km	2859640
(63)	EQ:	oberndorf	oberndorf	48.669180	10.867490	577.806728km	2859641
(63)	EQ:	oberndorf	oberndorf	48.622080	13.009720	630.865131km	2859642
(63)	EQ:	oberndorf	oberndorf	48.608920	12.031570	606.277927km	2859643
(63)	EQ:	oberndorf	oberndorf	48.552610	12.639330	627.453473km	2859644
(63)	EQ:	oberndorf	oberndorf	48.526470	8.929140	581.326450km	2859645
(63)	EQ:	oberndorf	oberndorf	48.501430	13.124160	646.552811km	2859646
(63)	EQ:	oberndorf	oberndorf	48.464510	12.606540	635.701655km	2859647
(63)	EQ:	oberndorf	oberndorf	48.416330	13.105250	654.653149km	2859648
(63)	EQ:	oberndorf	oberndorf	48.420260	12.505450	637.662579km	2859649
(63)	EQ:	oberndorf	oberndorf	48.375100	11.215200	615.159933km	2859650
(63)	EQ:	oberndorf	oberndorf	48.368100	12.368190	639.662375km	2859651
(63)	EQ:	oberndorf	oberndorf	48.338450	11.541720	624.863313km	2859652
(63)	EQ:	oberndorf	oberndorf	48.283620	12.863950	661.389347km	2859653
(63)	EQ:	oberndorf	oberndorf	48.290500	8.572210	608.707031km	2859654
(63)	EQ:	oberndorf	oberndorf	48.229380	12.022740	646.291780km	2859655
(63)	EQ:	oberndorf	oberndorf	48.174100	12.134060	654.621223km	2859656
(63)	EQ:	oberndorf	oberndorf	48.078600	11.996300	661.774720km	2859657
(63)	EQ:	oberndorf	oberndorf	48.031090	12.088690	668.812914km	2859658
(63)	EQ:	oberndorf	oberndorf	47.907370	12.377130	688.398202km	2859659
(63)	EQ:	oberndorf	oberndorf	47.875370	12.848680	703.349851km	2859660
(63)	EQ:	oberndorf	oberndorf	47.861110	9.144020	655.105936km	2859661
(63)	EQ:	oberndorf	oberndorf	49.756180	11.125650	464.785801km	2859665
(63)	EQ:	oberndorf	oberndorf	49.865130	11.867040	471.032124km	9973169
(1)	EQ:	pforzheim	pforzheim	48.884360	8.698920	0.000000km	2853969
(1)	EQ:	rastatt	rastatt	48.858510	8.209650	0.000000km	2850257
(1)	EQ:	burgstadt	burgstadt	49.714760	9.269160	0.000000km	2941151
(1)	EQ:	geesthacht	geesthacht	53.435750	10.377900	0.000000km	2922102
(1)	EQ:	rees	rees	51.762630	6.397780	0.000000km	2849548
(1)	EQ:	maxhutte-haidhof	maxhutte-haidhof	49.199630	12.092290	0.000000km	2872670
(1)	EQ:	westerstede	westerstede	53.256820	7.927370	0.000000km	2810188
(1)	EQ:	messkirch	messkirch	47.994570	9.114790	0.000000km	2871609
(1)	EQ:	flensburg	flensburg	54.784310	9.439610	0.000000km	2926271
(1)	IN:	zinnowitz	ostseebad zinnowitz	54.076680	13.911270	0.000000km	2804109
(1)	EQ:	jachenau	jachenau	47.605740	11.433810	0.000000km	2895517
(5)	EQ:	morsbach	morsbach	51.179100	7.153200	0.000000km	2869195
(5)	EQ:	morsbach	morsbach	50.866650	7.727870	53.234941km	2869196
(5)	EQ:	morsbach	morsbach	50.563200	6.446410	84.673630km	2869197
(5)	EQ:	morsbach	morsbach	49.275830	9.725420	280.159046km	2869199
(5)	EQ:	morsbach	morsbach	49.022000	11.251370	378.767814km	2869200
(2)	EQ:	osterby	osterby	54.800000	9.216670	0.000000km	2856635
(2)	EQ:	osterby	osterby	54.450000	9.750000	52.005269km	2856636
(0)	No match: walzbachtal
(0)	No match: unterfohring
(1)	EQ:	borgholzhausen	borgholzhausen	52.103430	8.302110	0.000000km	2946270
(1)	EQ:	bad durrheim	bad durrheim	48.020930	8.530560	0.000000km	2953520
(1)	EQ:	bad rappenau	bad rappenau	49.238480	9.101800	0.000000km	2953374
(1)	EQ:	kronach	kronach	50.239630	11.333080	0.000000km	2883784
(1)	EQ:	kothen	kothen	50.371220	9.766190	0.000000km	2885238
(1)	EQ:	altomunster	altomunster	48.387670	11.256910	0.000000km	2956951
(1)	EQ:	hamburg	hamburg	53.575320	10.015340	0.000000km	2911298
(1)	EQ:	paderborn	paderborn	51.719050	8.754390	0.000000km	2855745
(0)	No match: neustadt am rubenberge
(1)	EQ:	cuxhaven	cuxhaven	53.871760	8.690870	0.000000km	2939658
(4)	EQ:	morbach	morbach	49.807720	7.127140	0.000000km	2869306
(4)	EQ:	morbach	morbach	49.576290	7.667510	46.719428km	2869307
(4)	EQ:	morbach	morbach	49.522610	10.619750	254.102503km	2869308
(4)	EQ:	morbach	morbach	49.032140	9.594070	198.674626km	2869309
(1)	EQ:	guben	guben	51.949870	14.714470	0.000000km	2913922
(1)	EQ:	coburg	coburg	50.259370	10.963840	0.000000km	2939951
(1)	EQ:	lengede	lengede	52.204870	10.307750	0.000000km	2878879
(1)	EQ:	finsterwalde	finsterwalde	51.633880	13.706620	0.000000km	2926670
(1)	EQ:	bischofswerda	bischofswerda	51.127710	14.179740	0.000000km	2948267
(1)	EQ:	miesbach	miesbach	47.789030	11.833820	0.000000km	2871198
(1)	EQ:	landsberg am lech	landsberg am lech	48.048190	10.882820	0.000000km	2881509
(1)	IN:	bad homburg	bad homburg vor der hoehe	50.226830	8.618160	0.000000km	2953436
(1)	EQ:	strausberg	strausberg	52.578590	13.887410	0.000000km	2826082
(1)	EQ:	northeim	northeim	51.706620	9.999970	0.000000km	2861814
(1)	EQ:	meschede	meschede	51.350200	8.283320	0.000000km	2871668
(1)	EQ:	attendorn	attendorn	51.126450	7.903330	0.000000km	2954932
(1)	EQ:	sendenhorst	sendenhorst	51.843030	7.829960	0.000000km	2833076
(1)	IN:	fussen	fussenberg	49.076120	12.169210	0.000000km	2923505
(19)	EQ:	neuenkirchen	neuenkirchen	54.543750	13.331470	0.000000km	2865627
(19)	EQ:	neuenkirchen	neuenkirchen	54.236550	8.991510	283.948113km	2865628
(19)	EQ:	neuenkirchen	neuenkirchen	54.117010	13.376520	47.591242km	2865629
(19)	EQ:	neuenkirchen	neuenkirchen	53.864220	9.428270	265.655243km	2865630
(19)	EQ:	neuenkirchen	neuenkirchen	53.798750	13.571720	84.395715km	2865631
(19)	EQ:	neuenkirchen	neuenkirchen	53.776970	8.893610	302.139524km	2865632
(19)	EQ:	neuenkirchen	neuenkirchen	53.597290	13.369420	105.376255km	2865633
(19)	EQ:	neuenkirchen	neuenkirchen	53.598210	10.993370	185.738042km	2865634
(19)	EQ:	neuenkirchen	neuenkirchen	53.516670	9.600000	269.875709km	2865635
(19)	EQ:	neuenkirchen	neuenkirchen	53.231730	8.526650	347.948090km	2865636
(19)	EQ:	neuenkirchen	neuenkirchen	53.032590	9.706420	292.126572km	2865637
(19)	EQ:	neuenkirchen	neuenkirchen	52.776290	8.750440	361.018083km	2865638
(19)	EQ:	neuenkirchen	neuenkirchen	52.510370	8.063710	416.071221km	2865639
(19)	EQ:	neuenkirchen	neuenkirchen	52.417100	7.838880	434.541007km	2865640
(19)	EQ:	neuenkirchen	neuenkirchen	52.244720	7.371830	471.615390km	2865641
(19)	EQ:	neuenkirchen	neuenkirchen	52.137780	8.388350	424.214558km	2865642
(19)	EQ:	neuenkirchen	neuenkirchen	52.022500	10.469630	339.299725km	2865643
(19)	EQ:	neuenkirchen	neuenkirchen	51.831320	8.444560	444.598613km	2865644
(19)	EQ:	neuenkirchen	neuenkirchen	53.941520	11.947630	112.392345km	11523431
(1)	EQ:	twist	twist	52.637930	7.066220	0.000000km	2820649
(0)	No match: reichenbach im vogtland
(4)	EQ:	winterberg	winterberg	52.160030	8.866310	0.000000km	2807786
(4)	EQ:	winterberg	winterberg	51.192480	8.534680	110.067431km	2807788
(4)	EQ:	winterberg	winterberg	49.252510	9.785040	329.879313km	2807789
(4)	EQ:	winterberg	winterberg	49.032580	10.103800	358.748569km	2807790
(0)	No match: wachtersbach
(1)	EQ:	fassberg	fassberg	52.900000	10.166670	0.000000km	2927750
(1)	IN:	radolfzell	radolfzell am bodensee	47.741940	8.970980	0.000000km	2850954
(1)	EQ:	crawinkel	crawinkel	50.783330	10.783330	0.000000km	2939770
(1)	EQ:	lutzerath	lutzerath	50.126950	7.007400	0.000000km	2874728
(1)	EQ:	wolgast	wolgast	54.052750	13.772010	0.000000km	2806501
(2)	EQ:	muhldorf	muhldorf	50.289990	11.778250	0.000000km	2868505
(2)	EQ:	muhldorf	muhldorf	47.943400	12.259970	263.325926km	2868507
(2)	EQ:	wedel	wedel	53.583740	9.698350	0.000000km	2813464
(2)	EQ:	wedel	wedel	53.500590	9.403100	21.650543km	2813465
(1)	EQ:	ober-ramstadt	ober-ramstadt	49.830780	8.748870	0.000000km	2859380
(6)	EQ:	hainichen	hainichen	51.483460	12.615170	0.000000km	2911791
(6)	EQ:	hainichen	hainichen	51.191880	12.559800	32.668327km	2911792
(6)	EQ:	hainichen	hainichen	51.039550	12.169120	58.381499km	2911793
(6)	EQ:	hainichen	hainichen	51.000000	11.616670	88.060553km	2911794
(6)	EQ:	hainichen	hainichen	50.970440	13.122870	67.195712km	2911795
(6)	EQ:	hainichen	hainichen	50.873320	12.453000	68.819817km	2911796
(0)	No match: muhlenbecker land
(1)	EQ:	landsberg	landsberg	51.526980	12.160760	0.000000km	2881508
(3)	EQ:	grefrath	grefrath	51.336300	6.340720	0.000000km	2917816
(3)	EQ:	grefrath	grefrath	51.172190	6.634710	27.469898km	2917817
(3)	EQ:	grefrath	grefrath	50.904550	6.757110	56.187535km	2917818
(1)	EQ:	gross-gerau	gross-gerau	49.921390	8.482550	0.000000km	2915613
(4)	EQ:	taufkirchen	taufkirchen	48.434940	12.699680	0.000000km	2823809
(4)	EQ:	taufkirchen	taufkirchen	48.349870	12.132020	43.090613km	2823810
(4)	EQ:	taufkirchen	taufkirchen	48.150000	12.450000	36.703274km	2823811
(4)	EQ:	taufkirchen	taufkirchen	48.048600	11.617010	91.170487km	2823812
(1)	EQ:	grundau	grundau	50.651390	13.286820	0.000000km	2914393
(1)	EQ:	wadgassen	wadgassen	49.266670	6.783330	0.000000km	2815559
(1)	EQ:	schwabmunchen	schwabmunchen	48.179280	10.756750	0.000000km	2835477
(15)	EQ:	steinfeld	steinfeld	53.833190	10.427430	0.000000km	2828124
(15)	EQ:	steinfeld	steinfeld	54.600000	9.750000	96.113684km	2828129
(15)	EQ:	steinfeld	steinfeld	54.193280	12.816840	161.675292km	2828130
(15)	EQ:	steinfeld	steinfeld	54.108130	12.309750	127.251409km	2828131
(15)	EQ:	steinfeld	steinfeld	53.833330	10.766670	22.334713km	2828132
(15)	EQ:	steinfeld	steinfeld	53.218330	9.203550	106.161522km	2828133
(15)	EQ:	steinfeld	steinfeld	53.031050	13.414220	217.643907km	2828134
(15)	EQ:	steinfeld	steinfeld	52.624090	11.707260	159.404854km	2828135
(15)	EQ:	steinfeld	steinfeld	52.585960	8.214170	202.794109km	2828136
(15)	EQ:	steinfeld	steinfeld	50.501160	6.563600	455.211762km	2828137
(15)	EQ:	steinfeld	steinfeld	50.377830	10.725990	385.018234km	2828138
(15)	EQ:	steinfeld	steinfeld	49.978120	11.157500	431.862424km	2828139
(15)	EQ:	steinfeld	steinfeld	49.952780	9.669440	434.889448km	2828140
(15)	EQ:	steinfeld	steinfeld	49.048330	8.036940	557.606783km	2828141
(15)	EQ:	steinfeld	steinfeld	53.594800	10.697680	31.974343km	3209089
(1)	EQ:	bad segeberg	bad segeberg	53.943130	10.302150	0.000000km	2953341
(32)	EQ:	hagen	hagen	53.544180	8.265670	0.000000km	2912600
(32)	EQ:	hagen	hagen	51.291390	6.390700	281.247287km	2912601
(32)	EQ:	hagen	hagen	54.564340	13.618440	368.377923km	2912602
(32)	EQ:	hagen	hagen	54.400000	13.566670	360.557507km	2912603
(32)	EQ:	hagen	hagen	53.946520	9.826590	112.293901km	2912605
(32)	EQ:	hagen	hagen	53.553360	9.456660	78.947934km	2912606
(32)	EQ:	hagen	hagen	53.231920	10.459940	150.065545km	2912607
(32)	EQ:	hagen	hagen	53.057360	10.742140	173.756904km	2912608
(32)	EQ:	hagen	hagen	52.993550	8.827820	71.846557km	2912609
(32)	EQ:	hagen	hagen	52.827450	9.971120	139.134151km	2912610
(32)	EQ:	hagen	hagen	52.770320	10.455980	169.942300km	2912611
(32)	EQ:	hagen	hagen	52.755710	11.159020	212.516487km	2912612
(32)	EQ:	hagen	hagen	52.711840	8.283480	92.637685km	2912613
(32)	EQ:	hagen	hagen	52.693060	10.738680	190.738626km	2912614
(32)	EQ:	hagen	hagen	52.575830	9.431080	133.105886km	2912615
(32)	EQ:	hagen	hagen	52.483330	9.083330	130.187485km	2912616
(32)	EQ:	hagen	hagen	52.404630	12.101020	287.114362km	2912617
(32)	EQ:	hagen	hagen	52.196290	7.980410	151.222939km	2912618
(32)	EQ:	hagen	hagen	52.016390	8.791650	173.679414km	2912619
(32)	EQ:	hagen	hagen	51.974410	9.191180	185.520275km	2912620
(32)	EQ:	hagen	hagen	51.360810	7.471680	248.876087km	2912621
(32)	EQ:	hagen	hagen	51.260740	7.960180	254.938251km	2912622
(32)	EQ:	hagen	hagen	51.214960	6.244880	293.418443km	2912623
(32)	EQ:	hagen	hagen	51.027900	7.446600	285.512235km	2912624
(32)	EQ:	hagen	hagen	49.742450	12.035180	496.830981km	2912625
(32)	EQ:	hagen	hagen	48.469420	9.992490	577.374512km	2912626
(32)	EQ:	hagen	hagen	47.848690	12.986810	715.647718km	2912627
(32)	EQ:	hagen	hagen	47.716670	12.283330	707.562297km	2912628
(32)	EQ:	hagen	hagen	47.675980	11.231150	685.543878km	2912629
(32)	EQ:	hagen	hagen	51.742820	8.515810	201.167929km	2912641
(32)	EQ:	hagen	hagen	52.978540	9.113450	84.635276km	3206406
(32)	EQ:	hagen	hagen	52.267870	10.525330	208.040202km	8379206
