79484
Matches	Search_type	jot_city	geo_name_city	lat	lon	dist_from_first	geonameid
(4)<2>	EQ:	taufkirchen	P	taufkirchen	48.349870	12.132020	43.090613km	2823810
(4)<2>	EQ:	taufkirchen	P	taufkirchen	48.150000	12.450000	36.703274km	2823811
(4)<2>	EQ:	taufkirchen	P	taufkirchen	48.048600	11.617010	91.170487km	2823812
(4)<2>	EQ:	taufkirchen	A	taufkirchen	48.150000	12.450000	36.703274km	6556304
(4)<2>	EQ:	taufkirchen	A	taufkirchen	48.045730	11.614780	91.469147km	6556327
(1)<0>	EQ:	grundau	P	grundau	50.651390	13.286820	0.000000km	2914393
(1)<0>	EQ:	wadgassen	P	wadgassen	49.266670	6.783330	0.000000km	2815559
(1)<0>	EQ:	schwabmunchen	P	schwabmunchen	48.179280	10.756750	0.000000km	2835477
(15)<4>	EQ:	steinfeld	P	steinfeld	53.833190	10.427430	0.000000km	2828124
(15)<4>	EQ:	steinfeld	P	steinfeld	54.600000	9.750000	96.113684km	2828129
(15)<4>	EQ:	steinfeld	P	steinfeld	54.193280	12.816840	161.675292km	2828130
(15)<4>	EQ:	steinfeld	P	steinfeld	54.108130	12.309750	127.251409km	2828131
(15)<4>	EQ:	steinfeld	P	steinfeld	53.833330	10.766670	22.334713km	2828132
(15)<4>	EQ:	steinfeld	P	steinfeld	53.218330	9.203550	106.161522km	2828133
(15)<4>	EQ:	steinfeld	P	steinfeld	53.031050	13.414220	217.643907km	2828134
(15)<4>	EQ:	steinfeld	P	steinfeld	52.624090	11.707260	159.404854km	2828135
(15)<4>	EQ:	steinfeld	P	steinfeld	52.585960	8.214170	202.794109km	2828136
(15)<4>	EQ:	steinfeld	P	steinfeld	50.501160	6.563600	455.211762km	2828137
(15)<4>	EQ:	steinfeld	P	steinfeld	50.377830	10.725990	385.018234km	2828138
(15)<4>	EQ:	steinfeld	P	steinfeld	49.978120	11.157500	431.862424km	2828139
(15)<4>	EQ:	steinfeld	P	steinfeld	49.952780	9.669440	434.889448km	2828140
(15)<4>	EQ:	steinfeld	P	steinfeld	49.048330	8.036940	557.606783km	2828141
(15)<4>	EQ:	steinfeld	P	steinfeld	53.594800	10.697680	31.974343km	3209089
(15)<4>	EQ:	steinfeld	A	steinfeld	54.100000	12.316700	127.492041km	6547799
(15)<4>	EQ:	steinfeld	A	steinfeld	54.600000	9.750000	96.113684km	6551996
(15)<4>	EQ:	steinfeld	A	steinfeld	49.048300	8.036940	557.609983km	6555223
(15)<4>	EQ:	steinfeld	A	steinfeld	49.952800	9.669440	434.887238km	6557050
(1)<0>	EQ:	bad segeberg	P	bad segeberg	53.943130	10.302150	0.000000km	2953341
(32)<2>	EQ:	hagen	P	hagen	53.544180	8.265670	0.000000km	2912600
(32)<2>	EQ:	hagen	P	hagen	51.291390	6.390700	281.247287km	2912601
(32)<2>	EQ:	hagen	P	hagen	54.564340	13.618440	368.377923km	2912602
(32)<2>	EQ:	hagen	P	hagen	54.400000	13.566670	360.557507km	2912603
(32)<2>	EQ:	hagen	P	hagen	53.946520	9.826590	112.293901km	2912605
(32)<2>	EQ:	hagen	P	hagen	53.553360	9.456660	78.947934km	2912606
(32)<2>	EQ:	hagen	P	hagen	53.231920	10.459940	150.065545km	2912607
(32)<2>	EQ:	hagen	P	hagen	53.057360	10.742140	173.756904km	2912608
(32)<2>	EQ:	hagen	P	hagen	52.993550	8.827820	71.846557km	2912609
(32)<2>	EQ:	hagen	P	hagen	52.827450	9.971120	139.134151km	2912610
(32)<2>	EQ:	hagen	P	hagen	52.770320	10.455980	169.942300km	2912611
(32)<2>	EQ:	hagen	P	hagen	52.755710	11.159020	212.516487km	2912612
(32)<2>	EQ:	hagen	P	hagen	52.711840	8.283480	92.637685km	2912613
(32)<2>	EQ:	hagen	P	hagen	52.693060	10.738680	190.738626km	2912614
(32)<2>	EQ:	hagen	P	hagen	52.575830	9.431080	133.105886km	2912615
(32)<2>	EQ:	hagen	P	hagen	52.483330	9.083330	130.187485km	2912616
(32)<2>	EQ:	hagen	P	hagen	52.404630	12.101020	287.114362km	2912617
(32)<2>	EQ:	hagen	P	hagen	52.196290	7.980410	151.222939km	2912618
(32)<2>	EQ:	hagen	P	hagen	52.016390	8.791650	173.679414km	2912619
(32)<2>	EQ:	hagen	P	hagen	51.974410	9.191180	185.520275km	2912620
(32)<2>	EQ:	hagen	P	hagen	51.360810	7.471680	248.876087km	2912621
(32)<2>	EQ:	hagen	P	hagen	51.260740	7.960180	254.938251km	2912622
(32)<2>	EQ:	hagen	P	hagen	51.214960	6.244880	293.418443km	2912623
(32)<2>	EQ:	hagen	P	hagen	51.027900	7.446600	285.512235km	2912624
(32)<2>	EQ:	hagen	P	hagen	49.742450	12.035180	496.830981km	2912625
(32)<2>	EQ:	hagen	P	hagen	48.469420	9.992490	577.374512km	2912626
(32)<2>	EQ:	hagen	P	hagen	47.848690	12.986810	715.647718km	2912627
(32)<2>	EQ:	hagen	P	hagen	47.716670	12.283330	707.562297km	2912628
(32)<2>	EQ:	hagen	P	hagen	47.675980	11.231150	685.543878km	2912629
(32)<2>	EQ:	hagen	P	hagen	51.742820	8.515810	201.167929km	2912641
(32)<2>	EQ:	hagen	P	hagen	52.978540	9.113450	84.635276km	3206406
(32)<2>	EQ:	hagen	P	hagen	52.267870	10.525330	208.040202km	8379206
(32)<2>	EQ:	hagen	A	hagen	53.946520	9.826590	112.293901km	6552095
(32)<2>	EQ:	hagen	A	hagen	51.360630	7.478470	248.796034km	6553134
(1)<0>	EQ:	radevormwald	P	radevormwald	51.202190	7.360270	0.000000km	2850995
(1)<0>	EQ:	luchow	P	luchow	53.683330	10.533330	0.000000km	2875541
(0)<0>	No match: lohr a. main
(1)<0>	EQ:	ganderkesee	P	ganderkesee	53.033330	8.533330	0.000000km	2922731
(3)<2>	EQ:	amberg	P	amberg	49.442870	11.862670	0.000000km	2956656
(3)<2>	EQ:	amberg	P	amberg	48.066670	10.683330	175.895684km	2956657
(3)<2>	EQ:	amberg	P	amberg	47.930000	9.648900	234.228812km	2956658
(3)<2>	EQ:	amberg	A	amberg	49.445400	11.858600	0.407788km	6556610
(3)<2>	EQ:	amberg	A	amberg	48.066700	10.683300	175.893856km	6557236
(1)<0>	EQ:	stendal	P	stendal	52.606900	11.858670	0.000000km	2827479
(1)<0>	EQ:	geldern	P	geldern	51.519080	6.323630	0.000000km	2921528
(2)<0>	EQ:	weferlingen	P	weferlingen	52.312050	11.057910	0.000000km	2813405
(2)<0>	EQ:	weferlingen	P	weferlingen	52.155080	10.688670	30.682966km	2813406
(7)<3>	EQ:	birkenfeld	P	birkenfeld	50.414260	10.745230	0.000000km	2948592
(7)<3>	EQ:	birkenfeld	P	birkenfeld	50.194450	10.612280	26.220997km	2948593
(7)<3>	EQ:	birkenfeld	P	birkenfeld	49.858610	9.695560	97.217264km	2948594
(7)<3>	EQ:	birkenfeld	P	birkenfeld	49.652450	7.166680	269.996247km	2948595
(7)<3>	EQ:	birkenfeld	P	birkenfeld	49.573060	10.571270	94.393525km	2948596
(7)<3>	EQ:	birkenfeld	P	birkenfeld	49.583630	9.557580	125.641839km	2948597
(7)<3>	EQ:	birkenfeld	P	birkenfeld	48.866670	8.633330	229.972152km	2948598
(7)<3>	EQ:	birkenfeld	A	birkenfeld	48.870570	8.608250	230.850376km	6555699
(7)<3>	EQ:	birkenfeld	A	birkenfeld	49.858600	9.695560	97.217977km	6557031
(7)<3>	EQ:	birkenfeld	A	birkenfeld	49.638900	7.163100	270.749938km	6558491
(1)<0>	EQ:	annaberg-buchholz	P	annaberg-buchholz	50.579530	13.006270	0.000000km	2956005
(1)<0>	EQ:	bad oldesloe	P	bad oldesloe	53.811670	10.374170	0.000000km	2953385
(1)<0>	EQ:	freilassing	P	freilassing	47.840850	12.981140	0.000000km	2925080
(1)<0>	EQ:	sulingen	P	sulingen	52.683730	8.809490	0.000000km	2824902
(1)<0>	EQ:	dresden	P	dresden	51.050890	13.738320	0.000000km	2935022
(1)<0>	EQ:	bremerhaven	P	bremerhaven	53.550210	8.576730	0.000000km	2944368
(0)<0>	No match: eckernforde
(1)<0>	EQ:	rheinbach	P	rheinbach	50.625620	6.949110	0.000000km	2847666
(1)<0>	EQ:	laupheim	P	laupheim	48.227860	9.878740	0.000000km	2880077
(1)<0>	EQ:	waldaschaff	P	waldaschaff	49.975280	9.301940	0.000000km	2815180
(1)<0>	EQ:	glauchau	P	glauchau	50.819870	12.544930	0.000000km	2920020
(1)<0>	EQ:	herbrechtingen	P	herbrechtingen	48.621730	10.176000	0.000000km	2906194
(1)<0>	EQ:	rutesheim	P	rutesheim	48.808080	8.945360	0.000000km	2842824
(1)<0>	EQ:	deisslingen	P	deisslingen	48.112300	8.607360	0.000000km	2938403
(34)<1>	EQ:	heide	A	heide	54.191330	9.104100	337.615352km	6557325
(1)<0>	EQ:	greiz	P	greiz	50.657780	12.199180	0.000000km	2917737
(1)<0>	EQ:	neufahrn bei freising	P	neufahrn bei freising	48.315880	11.663160	0.000000km	2865376
(1)<0>	IN:	gorlitz	P	gorlitzsch	50.830250	12.039060	0.000000km	2918982
(1)<0>	EQ:	herdecke	P	herdecke	51.399990	7.435840	0.000000km	2906152
(1)<0>	EQ:	drolshagen	P	drolshagen	51.023580	7.773550	0.000000km	2934886
(1)<0>	EQ:	vechta	P	vechta	52.726320	8.285980	0.000000km	2817812
(2)<1>	IN:	windeck	A	windeck	50.816670	7.566670	114.328626km	2808260
(0)<0>	No match: wipperfurth
(1)<0>	EQ:	kornwestheim	P	kornwestheim	48.861580	9.185690	0.000000km	2885408
(1)<0>	EQ:	clausthal-zellerfeld	P	clausthal-zellerfeld	51.809490	10.338210	0.000000km	2939995
(1)<0>	EQ:	wandlitz	P	wandlitz	52.741960	13.457990	0.000000km	2814305
(1)<0>	EQ:	anklam	P	anklam	53.856370	13.689650	0.000000km	2956018
(1)<0>	EQ:	ingelheim am rhein	P	ingelheim am rhein	49.970780	8.058830	0.000000km	2896020
(1)<0>	EQ:	hennigsdorf	P	hennigsdorf	52.635980	13.204190	0.000000km	2906331
(1)<0>	EQ:	nortrup	P	nortrup	52.615030	7.860720	0.000000km	2861802
(5)<1>	IN:	reken	A	reken	51.816670	7.033330	465.665947km	2848348
(1)<0>	EQ:	frielendorf	P	frielendorf	50.970730	9.322690	0.000000km	2924428
(1)<0>	EQ:	eppingen	P	eppingen	49.136450	8.912290	0.000000km	2929831
(2)<0>	IN:	gunzburg	P	riedhausen bei gunzburg	48.507730	10.251870	0.000000km	2847155
(2)<0>	IN:	gunzburg	P	obergunzburg	47.845450	10.418210	74.673177km	2860540
(1)<0>	EQ:	bassum	P	bassum	52.850590	8.727910	0.000000km	2952252
(1)<0>	EQ:	quedlinburg	P	quedlinburg	51.788430	11.150060	0.000000km	2851465
(1)<0>	EQ:	cochem	P	cochem	50.145110	7.163790	0.000000km	2939949
(1)<0>	EQ:	bad wildungen	P	bad wildungen	51.119630	9.124750	0.000000km	2953317
(1)<0>	EQ:	hiddenhausen	P	hiddenhausen	52.166670	8.616670	0.000000km	2904886
(7)<2>	EQ:	altenstadt	P	altenstadt	50.287470	8.943730	0.000000km	2957463
(7)<2>	EQ:	altenstadt	P	altenstadt	49.850000	12.033330	226.466092km	2957464
(7)<2>	EQ:	altenstadt	P	altenstadt	49.632280	12.328630	253.555691km	2957465
(7)<2>	EQ:	altenstadt	P	altenstadt	49.223150	12.684010	294.328004km	2957466
(7)<2>	EQ:	altenstadt	P	altenstadt	48.625560	9.815640	195.342297km	2957467
(7)<2>	EQ:	altenstadt	P	altenstadt	48.160300	10.114370	251.461932km	2957468
(7)<2>	EQ:	altenstadt	P	altenstadt	47.823590	10.874750	308.196897km	2957469
(7)<2>	EQ:	altenstadt	A	altenstadt	50.287040	8.943470	0.051295km	6553205
(7)<2>	EQ:	altenstadt	A	altenstadt	47.816700	10.866700	308.614308km	6556421
(1)<0>	EQ:	geeste	P	geeste	52.600000	7.266670	0.000000km	2922112
(2)<1>	EQ:	soest	A	soest	51.560160	8.088480	244.792845km	6557701
(0)<0>	No match: lubbenau
(1)<0>	EQ:	butzbach	P	butzbach	50.433950	8.671220	0.000000km	2940512
(1)<0>	EQ:	liebenburg	P	liebenburg	52.021760	10.431690	0.000000km	2877969
(2)<1>	EQ:	bedburg	A	bedburg	50.995330	6.565970	89.431327km	6557532
(2)<1>	EQ:	kerpen	A	kerpen	50.879130	6.693930	1.046914km	6557537
(3)<1>	EQ:	koblenz	A	koblenz	50.356700	7.593170	487.323350km	6553290
(1)<0>	EQ:	bad laer	P	bad laer	52.100000	8.083330	0.000000km	2881972
(2)<1>	EQ:	gotha	A	gotha	50.948190	10.702120	143.299834km	6550987
(2)<1>	EQ:	ansbach	A	ansbach	49.300700	10.569200	96.979508km	6556829
(0)<0>	No match: willstatt
(1)<0>	EQ:	grunstadt	P	grunstadt	49.033300	10.316600	0.000000km	2914102
(1)<0>	EQ:	biedenkopf	P	biedenkopf	50.911250	8.530160	0.000000km	2949229
(1)<0>	EQ:	bretzfeld	P	bretzfeld	49.179440	9.438330	0.000000km	2944178
(6)<1>	EQ:	schmelz	A	schmelz	49.433300	6.850000	356.520319km	6547525
(1)<0>	EQ:	ostfildern	P	ostfildern	48.727040	9.249540	0.000000km	3336892
(1)<0>	EQ:	elz	P	elz	50.416670	8.033330	0.000000km	2930628
(1)<0>	EQ:	bad ems	P	bad ems	50.335440	7.713690	0.000000km	2953507
(1)<0>	EQ:	burladingen	P	burladingen	48.291110	9.112860	0.000000km	2940977
(1)<0>	EQ:	bad fallingbostel	P	bad fallingbostel	52.866410	9.695580	0.000000km	2927871
(2)<1>	EQ:	wittenberge	A	wittenberge	53.000000	11.754660	260.567913km	6550653
(1)<0>	EQ:	eppelborn	P	eppelborn	49.400000	6.966670	0.000000km	2929865
(0)<0>	No match: ludenscheid
(1)<0>	EQ:	eschwege	P	eschwege	51.183860	10.053290	0.000000km	2928967
(2)<1>	EQ:	homburg	A	homburg	49.321900	7.345400	177.359661km	2899454
(5)<1>	EQ:	wenden	A	wenden	50.988000	7.845000	146.985789km	6553143
(1)<0>	EQ:	kaltenkirchen	P	kaltenkirchen	53.832920	9.958100	0.000000km	2893544
(5)<2>	EQ:	husum	P	husum	54.485800	9.052390	0.000000km	2897132
(5)<2>	EQ:	husum	P	husum	53.550000	8.450000	111.391426km	2897133
(5)<2>	EQ:	husum	P	husum	52.990050	8.309410	173.543525km	2897134
(5)<2>	EQ:	husum	P	husum	52.817140	8.227340	193.562424km	2897135
(5)<2>	EQ:	husum	P	husum	52.566670	9.250000	213.993143km	2897136
(5)<2>	EQ:	husum	A	husum	52.565200	9.253350	214.170131km	6552529
(5)<2>	EQ:	husum	A	husum	54.484680	9.066840	0.944778km	6557335
(1)<0>	EQ:	planegg	P	planegg	48.106720	11.424830	0.000000km	2853463
(0)<1>	No match:	schorfheide	A	schorfheide	52.899190	13.594650	554.818978km	6559226
(1)<0>	EQ:	springe	P	springe	52.208450	9.554160	0.000000km	2830035
(0)<0>	No match: anrochte
(1)<0>	EQ:	kaarst	P	kaarst	51.229290	6.618830	0.000000km	2894375
(2)<2>	EQ:	meckenheim	P	meckenheim	50.623880	7.029420	0.000000km	2872582
(2)<2>	EQ:	meckenheim	P	meckenheim	49.404440	8.239170	160.978962km	2872583
(2)<2>	EQ:	meckenheim	A	meckenheim	49.404400	8.239170	160.982729km	6554914
(2)<2>	EQ:	meckenheim	A	meckenheim	50.625940	7.033160	0.350075km	6557565
(30)<3>	EQ:	stetten	P	stetten	47.601970	7.664900	0.000000km	2827219
(30)<3>	EQ:	stetten	P	stetten	50.487540	10.141480	368.406598km	2827220
(30)<3>	EQ:	stetten	P	stetten	50.149350	11.009500	374.678760km	2827221
(30)<3>	EQ:	stetten	P	stetten	49.945410	9.834290	305.484921km	2827222
(30)<3>	EQ:	stetten	P	stetten	49.669440	8.091940	232.051466km	2827223
(30)<3>	EQ:	stetten	P	stetten	49.323630	12.427810	400.802031km	2827224
(30)<3>	EQ:	stetten	P	stetten	49.185970	11.813220	354.044777km	2827225
(30)<3>	EQ:	stetten	P	stetten	49.101520	11.966340	359.705979km	2827226
(30)<3>	EQ:	stetten	P	stetten	49.106850	11.217700	311.932180km	2827227
(30)<3>	EQ:	stetten	P	stetten	49.081640	10.683080	277.690283km	2827228
(30)<3>	EQ:	stetten	P	stetten	49.084700	10.001600	239.118255km	2827229
(30)<3>	EQ:	stetten	P	stetten	48.884460	10.251400	239.231767km	2827230
(30)<3>	EQ:	stetten	P	stetten	48.805000	12.734440	399.769932km	2827231
(30)<3>	EQ:	stetten	P	stetten	48.771180	10.283630	234.110068km	2827232
(30)<3>	EQ:	stetten	P	stetten	48.379560	12.412570	364.688222km	2827233
(30)<3>	EQ:	stetten	P	stetten	48.356530	8.818030	120.206033km	2827234
(30)<3>	EQ:	stetten	P	stetten	48.315480	12.560660	374.076215km	2827235
(30)<3>	EQ:	stetten	P	stetten	48.297210	11.372950	287.535653km	2827236
(30)<3>	EQ:	stetten	P	stetten	48.278260	9.903240	183.349092km	2827237
(30)<3>	EQ:	stetten	P	stetten	48.259600	9.681060	167.457525km	2827238
(30)<3>	EQ:	stetten	P	stetten	48.056490	12.697730	380.117759km	2827239
(30)<3>	EQ:	stetten	P	stetten	48.023820	10.444740	213.400548km	2827240
(30)<3>	EQ:	stetten	P	stetten	47.945380	12.031400	329.448656km	2827242
(30)<3>	EQ:	stetten	P	stetten	47.921690	12.239630	344.744867km	2827243
(30)<3>	EQ:	stetten	P	stetten	47.873420	8.717100	84.491465km	2827244
(30)<3>	EQ:	stetten	P	stetten	47.842240	12.300670	348.771239km	2827245
(30)<3>	EQ:	stetten	P	stetten	47.690120	9.298550	123.131627km	2827246
(30)<3>	EQ:	stetten	P	stetten	47.590140	8.440250	58.325591km	2827247
(30)<3>	EQ:	stetten	P	stetten	48.788830	9.337430	181.311983km	2827263
(30)<3>	EQ:	stetten	P	stetten	48.023040	8.871750	101.791066km	3206270
(30)<3>	EQ:	stetten	A	stetten	49.669400	8.091940	232.047059km	6554990
(30)<3>	EQ:	stetten	A	stetten	47.683300	9.300000	123.190219km	6556051
(30)<3>	EQ:	stetten	A	stetten	48.033300	10.433300	212.781526km	6557260
(3)<2>	EQ:	haina	P	haina	51.027740	8.974410	0.000000km	2911909
(3)<2>	EQ:	haina	P	haina	50.989710	10.517740	108.398467km	2911910
(3)<2>	EQ:	haina	P	haina	50.416980	10.541820	129.869339km	2911911
(3)<2>	EQ:	haina	A	haina	50.989680	10.515700	108.255573km	6550082
(3)<2>	EQ:	haina	A	haina	50.429150	10.482330	125.573955km	6559294
(3)<1>	EQ:	metzingen	A	metzingen	48.536840	9.284070	524.436676km	6558154
(1)<0>	EQ:	neuhaus am rennweg	P	neuhaus am rennweg	50.510060	11.137870	0.000000km	2865133
(1)<0>	EQ:	lenzkirch	P	lenzkirch	47.868320	8.202110	0.000000km	2878702
(3)<1>	EQ:	olpe	A	olpe	50.997700	7.838100	46.165402km	6557690
(1)<0>	EQ:	mannheim	P	mannheim	49.489100	8.466940	0.000000km	2873891
(1)<0>	EQ:	elsenfeld	P	elsenfeld	49.842890	9.163550	0.000000km	2930747
(1)<0>	EQ:	bad schwartau	P	bad schwartau	53.918870	10.696910	0.000000km	2953347
(2)<0>	EQ:	freiburg	P	freiburg	47.995900	7.852220	0.000000km	2925177
(2)<0>	EQ:	freiburg	P	freiburg	53.825290	9.288030	656.276519km	2925181
(4)<1>	EQ:	borna	A	borna	51.130170	12.497630	52.491653km	6550851
(1)<0>	EQ:	holzgerlingen	P	holzgerlingen	48.639690	9.011490	0.000000km	2899880
(2)<0>	IN:	prum	P	prumzurlay	49.866670	6.433330	0.000000km	2851818
(2)<0>	IN:	prum	P	prummern	50.969130	6.168060	124.074975km	2851820
(1)<0>	EQ:	sulzbach-rosenberg	P	sulzbach-rosenberg	49.501260	11.745980	0.000000km	2824801
(1)<0>	EQ:	norvenich	P	norvenich	50.806040	6.639520	0.000000km	2861801
(7)<2>	EQ:	forchheim	P	forchheim	51.107610	13.074820	0.000000km	2925908
(7)<2>	EQ:	forchheim	P	forchheim	50.721860	13.273680	45.134660km	2925909
(7)<2>	EQ:	forchheim	P	forchheim	49.717540	11.058770	210.803699km	2925910
(7)<2>	EQ:	forchheim	P	forchheim	49.159700	11.335980	249.785434km	2925911
(7)<2>	EQ:	forchheim	P	forchheim	48.976670	8.314500	415.149163km	2925912
(7)<2>	EQ:	forchheim	P	forchheim	48.826650	11.683280	272.630586km	2925913
(7)<2>	EQ:	forchheim	P	forchheim	48.166670	7.700000	507.435992km	2925914
(7)<2>	EQ:	forchheim	A	forchheim	48.166700	7.700000	507.433754km	6555766
(7)<2>	EQ:	forchheim	A	forchheim	49.717710	11.057220	210.864545km	6558309
(1)<0>	EQ:	taunusstein	P	taunusstein	50.149930	8.152060	0.000000km	2823799
(1)<0>	EQ:	remagen	P	remagen	50.578790	7.227030	0.000000km	2848335
(1)<0>	EQ:	hersbruck	P	hersbruck	49.510830	11.431510	0.000000km	2905599
(1)<0>	EQ:	malsfeld	P	malsfeld	51.090830	9.538890	0.000000km	2874039
(1)<0>	EQ:	neustadt an der orla	P	neustadt an der orla	50.736400	11.746190	0.000000km	8354429
(1)<0>	EQ:	neukirchen-vluyn	P	neukirchen-vluyn	51.783330	6.400000	0.000000km	3205924
(1)<0>	EQ:	dinkelsbuhl	P	dinkelsbuhl	49.069420	10.319850	0.000000km	2936886
(1)<0>	EQ:	marktheidenfeld	P	marktheidenfeld	49.845400	9.603590	0.000000km	2873301
(1)<0>	EQ:	asperg	P	asperg	48.905250	9.135020	0.000000km	2955068
(3)<0>	EQ:	wendelstein	P	wendelstein	51.278310	11.468720	0.000000km	2811290
(3)<0>	EQ:	wendelstein	P	wendelstein	50.008610	9.265890	210.287771km	2811291
(3)<0>	EQ:	wendelstein	P	wendelstein	49.352300	11.150690	215.433527km	2811292
(6)<2>	EQ:	ehingen	P	ehingen	51.360090	6.690880	0.000000km	2932920
(6)<2>	EQ:	ehingen	P	ehingen	49.086800	10.540700	373.296631km	2932921
(6)<2>	EQ:	ehingen	P	ehingen	48.600000	10.800000	425.445891km	2932922
(6)<2>	EQ:	ehingen	P	ehingen	48.472980	8.932740	359.186945km	2932923
(6)<2>	EQ:	ehingen	P	ehingen	48.282590	9.727490	406.018028km	2932924
(6)<2>	EQ:	ehingen	P	ehingen	47.825920	8.802750	421.640966km	11608624
(6)<2>	EQ:	ehingen	A	ehingen	49.083300	10.533300	373.179799km	6556839
(6)<2>	EQ:	ehingen	A	ehingen	48.600000	10.800000	425.445891km	6557131
(0)<1>	No match:	pfinztal	A	pfinztal	48.986190	8.544620	295.376955km	2854027
(1)<0>	EQ:	bad liebenwerda	P	bad liebenwerda	51.518260	13.394590	0.000000km	2953408
(1)<0>	EQ:	ahrensburg	P	ahrensburg	53.675150	10.225930	0.000000km	2959083
(1)<0>	EQ:	datteln	P	datteln	51.655980	7.345300	0.000000km	2938784
(2)<1>	EQ:	germering	A	germering	48.127040	11.366520	1.066353km	6558218
(1)<0>	EQ:	stockelsdorf	P	stockelsdorf	53.892200	10.647130	0.000000km	2826861
(1)<0>	EQ:	gaggenau	P	gaggenau	48.800000	8.333330	0.000000km	2923362
(1)<0>	EQ:	ilsfeld	P	ilsfeld	49.055480	9.245980	0.000000km	2896477
(1)<0>	EQ:	naila	P	naila	50.330340	11.704630	0.000000km	2867138
(1)<0>	EQ:	hardegsen	P	hardegsen	51.652270	9.830500	0.000000km	2910663
(1)<0>	EQ:	deidesheim	P	deidesheim	49.407820	8.184450	0.000000km	2938465
(1)<0>	EQ:	sankt peter-ording	P	sankt peter-ording	54.303630	8.641380	0.000000km	2841484
(1)<0>	EQ:	lauf an der pegnitz	P	lauf an der pegnitz	49.513860	11.282470	0.000000km	2880144
(1)<0>	EQ:	riesa	P	riesa	51.307770	13.291680	0.000000km	2846939
(2)<1>	EQ:	mainz	A	mainz	50.000980	8.268820	2.007751km	6554818
(1)<0>	EQ:	nieder-olm	P	nieder-olm	49.911660	8.205330	0.000000km	2863014
(1)<0>	EQ:	calw	P	calw	48.714190	8.740310	0.000000km	2940383
(1)<0>	EQ:	ratzeburg	P	ratzeburg	53.699650	10.772560	0.000000km	2850132
(1)<0>	EQ:	neu-anspach	P	neu-anspach	50.316670	8.500000	0.000000km	2866280
(2)<1>	EQ:	sonthofen	A	sonthofen	47.514080	10.278880	43.070281km	6558428
(1)<0>	EQ:	donaueschingen	P	donaueschingen	47.955140	8.497070	0.000000km	2936267
(2)<1>	EQ:	kehl	A	kehl	48.583960	7.823680	239.447054km	6558108
(1)<0>	EQ:	mallersdorf-pfaffenberg	P	mallersdorf-pfaffenberg	48.766370	12.230960	0.000000km	3206682
(0)<1>	No match:	oestrich-winkel	A	oestrich-winkel	50.000000	8.000000	336.386306km	6557763
(1)<0>	EQ:	schifferstadt	P	schifferstadt	49.384170	8.377500	0.000000km	2839335
(1)<0>	EQ:	weissenburg in bayern	P	weissenburg in bayern	49.030950	10.972210	0.000000km	2811909
(1)<0>	EQ:	rottweil	P	rottweil	48.167830	8.627190	0.000000km	2843636
(0)<1>	No match:	schloss holte-stukenbrock	A	schloss holte-stukenbrock	51.900000	8.616670	415.128651km	6557617
(1)<0>	EQ:	gauting	P	gauting	48.069190	11.377030	0.000000km	2922230
(0)<0>	No match: grevesmuhlen
(1)<0>	EQ:	lensahn	P	lensahn	54.216520	10.883260	0.000000km	2878773
(1)<0>	EQ:	papenburg	P	papenburg	53.077380	7.404440	0.000000km	2855525
(11)<1>	EQ:	weiden	A	weiden	49.804060	7.301110	431.270209km	6553650
(3)<0>	EQ:	dissen	P	dissen	52.115910	8.199560	0.000000km	2936787
(3)<0>	EQ:	dissen	P	dissen	51.825940	14.290210	419.681761km	2936788
(3)<0>	EQ:	dissen	P	dissen	51.194750	9.405970	132.186676km	2936789
(0)<0>	No match: dobeln
(1)<0>	EQ:	trier	P	trier	49.755650	6.639350	0.000000km	2821164
(1)<0>	EQ:	frechen	P	frechen	50.914850	6.811800	0.000000km	2925259
(1)<0>	EQ:	limbach-oberfrohna	P	limbach-oberfrohna	50.858820	12.761650	0.000000km	2877673
(1)<0>	EQ:	abensberg	P	abensberg	48.816840	11.849800	0.000000km	2959842
(0)<0>	No match: worth am rhein
(1)<0>	EQ:	dettingen an der erms	P	dettingen an der erms	48.530770	9.344580	0.000000km	2937898
(0)<0>	No match: walddorfhaslach
(1)<0>	EQ:	oberkochen	P	oberkochen	48.783790	10.105190	0.000000km	2860049
(1)<0>	EQ:	eppelheim	P	eppelheim	49.401900	8.636440	0.000000km	2929863
(2)<1>	EQ:	bobingen	A	bobingen	48.267800	10.846000	222.607828km	6558402
(1)<0>	EQ:	leopoldshohe	P	leopoldshohe	52.012460	8.698340	0.000000km	2878673
(1)<0>	EQ:	iphofen	P	iphofen	49.702390	10.260370	0.000000km	2895882
(1)<0>	EQ:	bad feilnbach	P	bad feilnbach	47.773310	12.009730	0.000000km	2953460
(1)<0>	EQ:	nordkirchen	P	nordkirchen	51.738270	7.521970	0.000000km	2861923
(3)<0>	IN:	garching	P	obergarching	48.124910	12.567160	0.000000km	2860656
(3)<0>	IN:	garching	P	garching bei munchen	48.248960	11.651010	69.502698km	2922582
(3)<0>	IN:	garching	P	garching an der alz	48.134510	12.581520	1.510651km	2922583
(1)<0>	EQ:	heilsbronn	P	heilsbronn	49.335720	10.787410	0.000000km	2907488
(3)<1>	EQ:	harburg	A	harburg	53.475240	9.901530	5.707312km	11669489
(1)<0>	EQ:	philippsburg	P	philippsburg	49.231700	8.460740	0.000000km	2853907
(0)<1>	No match:	stutensee	A	stutensee	49.077780	8.463890	17.119406km	2825311
